continent, country_label, temperature, rainfall, population, code
1,china,2.59066332724,0.897904864375,1337705000,chn
1,india,1.07569933106,1.42417391986,1205624648,ind
2,unitedstates,3.35675019812,0.933436030574,309326225,usa
1,indonesia,1.29428454339,1.27559983514,240676485,idn
3,brazil,1.29649126267,1.15604471742,195210154,bra
1,pakistan,2.7812549697,1.05535617393,173149306,pak
4,nigeria,1.16520052779,0.96364115873,159707780,nga
1,bangladesh,0.597338682806,1.39199244183,151125475,bgd
1,japan,1.74997483185,1.00322068925,127450459,jpn
3,mexico,1.18674025137,1.45265657202,117886404,mex
1,philippines,1.33851770333,1.36682254967,93444322,phl
4,ethiopia,1.85326550168,1.07197526456,87095281,eth
2,germany,2.24917554638,1.07693832212,81776930,deu
4,egypt,2.69177830385,0.476467800713,78075705,egy
2,turkey,3.87267662804,0.468904108844,72137546,tur
1,thailand,0.664174843276,1.09488100069,66402316,tha
2,france,2.03699731325,0.989895530563,65031235,fra
2,unitedkingdom,1.17551134983,1.03519915128,62747868,gbr
2,italy,2.31442210429,0.900469876652,60483385,ita
1,myanmar,0.728408295974,1.12527414655,51931231,mmr
4,southafrica,2.46925884531,0.774206915133,50895698,zaf
2,spain,1.82118047731,0.737683494601,46576897,esp
3,colombia,0.709186801627,1.38006429942,46444798,col
2,ukraine,3.67812703402,0.844775525235,45870700,ukr
