continent, country_label, temperature, rainfall, population, code
1,china,0.00772394405768,1.05480106174,1337705000,chn
1,india,0.279196912901,0.959920642959,1205624648,ind
2,unitedstates,-0.271402034446,1.14081996493,309326225,usa
1,indonesia,0.601763928993,0.99997214046,240676485,idn
3,brazil,1.5987417659,0.630259138196,195210154,bra
1,pakistan,0.545734687664,0.938686845933,173149306,pak
4,nigeria,0.705238326616,1.11644567349,159707780,nga
1,bangladesh,-0.0170664774668,0.849188855344,151125475,bgd
1,japan,-0.50753559176,0.999409775727,127450459,jpn
3,mexico,-0.225179800737,1.02891188929,117886404,mex
1,philippines,0.700246397404,0.902469163818,93444322,phl
4,ethiopia,0.627510360684,0.976452828072,87095281,eth
2,germany,0.905054335358,0.869510548996,81776930,deu
4,egypt,-0.86154167106,1.81717684282,78075705,egy
2,turkey,-2.10370270661,1.62900196014,72137546,tur
1,thailand,0.531708541509,0.911984719953,66402316,tha
2,france,0.48303102889,1.10941471119,65031235,fra
2,unitedkingdom,-0.00380389392276,0.959124219658,62747868,gbr
2,italy,0.173255993089,1.12768903263,60483385,ita
1,myanmar,-0.100168243731,0.958079228036,51931231,mmr
4,southafrica,1.32540966169,0.597121521531,50895698,zaf
2,spain,-0.825418915866,1.54824944027,46576897,esp
3,colombia,1.74691134566,0.774334094469,46444798,col
2,ukraine,-0.11323364622,0.903171223606,45870700,ukr
