continent, country_label, temperature, rainfall, population, code
1,china,2.45895645502,0.914042264242,1337705000,chn
1,india,2.22149399333,0.806284292579,1205624648,ind
2,unitedstates,1.73934308872,1.0432832009,309326225,usa
1,indonesia,1.00294917175,1.06362649632,240676485,idn
3,brazil,1.70311497177,1.0024167133,195210154,bra
1,pakistan,2.50272039584,0.504211294115,173149306,pak
4,nigeria,1.25022650424,0.62893040569,159707780,nga
1,bangladesh,2.32458459428,1.04117484628,151125475,bgd
1,japan,1.9400980668,0.845681135165,127450459,jpn
3,mexico,2.35699829472,0.668843769598,117886404,mex
1,philippines,0.741380265882,1.61319589443,93444322,phl
4,ethiopia,0.857499118672,1.28650875387,87095281,eth
2,germany,1.90995241767,1.13092780726,81776930,deu
4,egypt,2.46888310437,0.336100264851,78075705,egy
2,turkey,3.15997229852,0.46936098016,72137546,tur
1,thailand,1.18956310293,0.780570957796,66402316,tha
2,france,2.08601395892,1.04999799047,65031235,fra
2,unitedkingdom,1.3499620281,1.00581670066,62747868,gbr
2,italy,2.35020936735,0.81797132991,60483385,ita
1,myanmar,1.76386666906,1.00729872529,51931231,mmr
4,southafrica,2.07705434792,0.795635021514,50895698,zaf
2,spain,1.82454836677,0.911174467036,46576897,esp
3,colombia,1.73790297003,0.998005873843,46444798,col
2,ukraine,2.22394525928,0.985631370055,45870700,ukr
