continent, country_label, temperature, rainfall, population, code
1,china,-0.583598689965,1.06736847165,1337705000,chn
1,india,-1.16267919123,1.28237142348,1205624648,ind
2,unitedstates,-0.342376241676,0.940847278362,309326225,usa
1,indonesia,0.276083058059,1.16598462958,240676485,idn
3,brazil,-0.451259006784,1.33194863045,195210154,bra
1,pakistan,-0.90203121317,1.23447594841,173149306,pak
4,nigeria,0.107166378784,1.15147742504,159707780,nga
1,bangladesh,-0.973417206117,1.22619202084,151125475,bgd
1,japan,0.708646399052,0.88440138031,127450459,jpn
3,mexico,0.440823058793,0.957539699022,117886404,mex
1,philippines,0.259098080454,0.90880503448,93444322,phl
4,ethiopia,0.565177214408,0.803514311621,87095281,eth
2,germany,0.297970339077,1.08304771516,81776930,deu
4,egypt,-0.888984185314,1.98357518226,78075705,egy
2,turkey,-0.294387408919,0.809255334891,72137546,tur
1,thailand,-0.691167623142,0.978434286011,66402316,tha
2,france,0.672888152011,0.816151377824,65031235,fra
2,unitedkingdom,-0.135516380165,1.16832923608,62747868,gbr
2,italy,0.583826139457,0.681723577147,60483385,ita
1,myanmar,-0.868959247397,1.0710131664,51931231,mmr
4,southafrica,0.0815526993261,0.949115936054,50895698,zaf
2,spain,0.944276957678,0.544227911566,46576897,esp
3,colombia,-0.824406164654,1.29330963419,46444798,col
2,ukraine,-0.213321358243,0.849666092252,45870700,ukr
