continent, country_label, temperature, rainfall, population, code
1,china,2.5242759428,1.0114814086,1337705000,chn
1,india,2.43291258572,1.29698039578,1205624648,ind
2,unitedstates,2.70682171105,1.147381722,309326225,usa
1,indonesia,2.06906639463,1.25074156193,240676485,idn
3,brazil,2.77044863656,1.16317501027,195210154,bra
1,pakistan,2.73797410669,1.1328490177,173149306,pak
4,nigeria,3.02131248277,0.9767898179,159707780,nga
1,bangladesh,2.27914419535,1.20322013519,151125475,bgd
1,japan,2.4064826914,1.0996910366,127450459,jpn
3,mexico,2.69084579684,1.18314977824,117886404,mex
1,philippines,2.79349962362,0.677557875508,93444322,phl
4,ethiopia,2.68749836176,1.16016266269,87095281,eth
2,germany,1.11283647775,1.07199881439,81776930,deu
4,egypt,2.28421348869,0.386793588123,78075705,egy
2,turkey,1.65067218648,0.721074086462,72137546,tur
1,thailand,2.46384798446,0.886367304585,66402316,tha
2,france,2.09931113851,0.822198166599,65031235,fra
2,unitedkingdom,1.01992840402,1.17758842388,62747868,gbr
2,italy,2.0906811149,0.649378327067,60483385,ita
1,myanmar,2.28960324952,1.00571126584,51931231,mmr
4,southafrica,3.02820573487,1.05435517196,50895698,zaf
2,spain,3.47907961267,0.603850864033,46576897,esp
3,colombia,1.81228926674,1.49150421237,46444798,col
2,ukraine,1.14562752309,1.08875909199,45870700,ukr
