continent, country_label, temperature, rainfall, population, code
1,china,0.471583805503,1.01559420615,1337705000,chn
1,india,0.804868449465,0.773314719777,1205624648,ind
2,unitedstates,1.05550099207,0.959810032856,309326225,usa
1,indonesia,1.19726439226,0.654026711289,240676485,idn
3,brazil,1.92979351804,0.821127970736,195210154,bra
1,pakistan,0.286084451499,1.08964597645,173149306,pak
4,nigeria,1.61106687466,0.888558354711,159707780,nga
1,bangladesh,0.922800873026,0.857424022544,151125475,bgd
1,japan,0.275766786243,1.04426416885,127450459,jpn
3,mexico,0.472348432539,0.946604474149,117886404,mex
1,philippines,0.483683213487,0.690389909556,93444322,phl
4,ethiopia,0.801599338246,0.82983529733,87095281,eth
2,germany,0.0938137519289,1.00210980777,81776930,deu
4,egypt,0.727240853279,0.881716180256,78075705,egy
2,turkey,1.79272321288,0.874010808982,72137546,tur
1,thailand,1.63883555772,0.771181416592,66402316,tha
2,france,0.305652443213,1.03855234074,65031235,fra
2,unitedkingdom,0.265916868612,1.1389906215,62747868,gbr
2,italy,0.77054230243,0.949968095251,60483385,ita
1,myanmar,1.27764748429,0.81673670659,51931231,mmr
4,southafrica,2.21798512375,0.867083277984,50895698,zaf
2,spain,1.38357182707,0.846906636233,46576897,esp
3,colombia,1.59198426523,0.746609120231,46444798,col
2,ukraine,0.744595412775,1.19142257254,45870700,ukr
