continent, country_label, temperature, rainfall, population, code
1,china,2.2586491338,0.925284439782,1337705000,chn
1,india,1.45881935232,1.06247716029,1205624648,ind
2,unitedstates,1.66623255361,1.07819145515,309326225,usa
1,indonesia,0.902346435895,0.782764390138,240676485,idn
3,brazil,1.50094093591,0.890357855349,195210154,bra
1,pakistan,2.26246987639,0.977740624776,173149306,pak
4,nigeria,1.81874339215,0.782892793563,159707780,nga
1,bangladesh,2.09884308782,1.05084050771,151125475,bgd
1,japan,2.03600416713,1.00534653848,127450459,jpn
3,mexico,2.32896151497,0.69234066288,117886404,mex
1,philippines,0.42849175831,1.25712728157,93444322,phl
4,ethiopia,1.2585294579,1.48864105518,87095281,eth
2,germany,1.50229387577,0.983993237346,81776930,deu
4,egypt,2.46155148199,1.02943139287,78075705,egy
2,turkey,3.38131185716,0.788919503426,72137546,tur
1,thailand,1.2550169775,1.01923663235,66402316,tha
2,france,2.16223132418,0.893490759283,65031235,fra
2,unitedkingdom,1.40314539863,0.944159798896,62747868,gbr
2,italy,2.30376799439,1.00319358291,60483385,ita
1,myanmar,1.92043656115,1.04566798054,51931231,mmr
4,southafrica,1.71590575228,1.04621331535,50895698,zaf
2,spain,1.72768890387,1.05512287977,46576897,esp
3,colombia,2.33373589646,0.722756893273,46444798,col
2,ukraine,1.9465324391,1.04432808501,45870700,ukr
