continent, country_label, temperature, rainfall, population, code
1,china,0.242862700221,1.0915306655,1337705000,chn
1,india,0.676785515132,0.99518309301,1205624648,ind
2,unitedstates,-0.0892599285058,1.0633809637,309326225,usa
1,indonesia,0.00534070705925,1.20610246657,240676485,idn
3,brazil,-0.226626985277,1.02123012453,195210154,bra
1,pakistan,0.818648472811,0.834687788352,173149306,pak
4,nigeria,-0.0521594602618,1.19599808867,159707780,nga
1,bangladesh,0.561943328982,1.24021608201,151125475,bgd
1,japan,0.339512197388,1.02405128626,127450459,jpn
3,mexico,0.482672709136,0.999819790878,117886404,mex
1,philippines,0.117893660176,1.17017810948,93444322,phl
4,ethiopia,0.506598261477,0.773124929842,87095281,eth
2,germany,0.10385996399,1.05117096426,81776930,deu
4,egypt,0.382146157491,0.87579691881,78075705,egy
2,turkey,0.0568420253913,1.00048261922,72137546,tur
1,thailand,-0.216691912445,1.22870884248,66402316,tha
2,france,0.783871600686,0.928605967557,65031235,fra
2,unitedkingdom,0.721912094751,0.922302635064,62747868,gbr
2,italy,0.744949241619,0.983792320425,60483385,ita
1,myanmar,-0.0682080296536,1.37765339869,51931231,mmr
4,southafrica,0.526891457948,1.05603121177,50895698,zaf
2,spain,0.18323366441,1.19469856104,46576897,esp
3,colombia,0.0515623223343,0.898283315512,46444798,col
2,ukraine,0.564875661624,0.983871108028,45870700,ukr
