continent, country_label, temperature, rainfall, population, code
1,china,-0.00646736371022,1.11855397274,1337705000,chn
1,india,1.08228628644,0.881832791714,1205624648,ind
2,unitedstates,0.398016209905,1.07769293303,309326225,usa
1,indonesia,0.738104877236,1.02809501441,240676485,idn
3,brazil,1.65627359645,0.749648308845,195210154,bra
1,pakistan,0.310871951422,1.09375813885,173149306,pak
4,nigeria,0.778489827216,0.866175277017,159707780,nga
1,bangladesh,0.913102084543,1.21594144044,151125475,bgd
1,japan,0.426505043596,1.07984769565,127450459,jpn
3,mexico,-0.11796447824,0.989255722727,117886404,mex
1,philippines,1.20415196368,0.953664913811,93444322,phl
4,ethiopia,-0.0593377415873,1.49032743984,87095281,eth
2,germany,-0.492466810057,0.801054721352,81776930,deu
4,egypt,-0.284210764627,0.607216284446,78075705,egy
2,turkey,-0.69075798696,0.909317537511,72137546,tur
1,thailand,1.46401908063,1.04884314683,66402316,tha
2,france,-0.282936465524,0.9095949708,65031235,fra
2,unitedkingdom,-0.0283333558954,0.918806486145,62747868,gbr
2,italy,-0.629176825007,1.14339828636,60483385,ita
1,myanmar,0.98808523337,1.06946508951,51931231,mmr
4,southafrica,1.9545693882,0.750161121677,50895698,zaf
2,spain,0.19255348691,0.989213760252,46576897,esp
3,colombia,0.860568436847,1.06495734676,46444798,col
2,ukraine,0.0932870399056,1.04763801156,45870700,ukr
