continent, country_label, temperature, rainfall, population, code
1,china,-0.401497364464,1.14729058011,1337705000,chn
1,india,-0.0593821501197,1.10552950991,1205624648,ind
2,unitedstates,-0.501278708787,0.918003513495,309326225,usa
1,indonesia,-0.109738960586,1.24345812241,240676485,idn
3,brazil,-0.527410318592,1.07436052459,195210154,bra
1,pakistan,-0.0622006687874,1.11513798149,173149306,pak
4,nigeria,0.521643537699,0.809803030499,159707780,nga
1,bangladesh,-0.694991089996,1.26220641281,151125475,bgd
1,japan,-0.332753330841,1.00118847935,127450459,jpn
3,mexico,0.161978746222,0.592257183648,117886404,mex
1,philippines,0.255364755946,0.744407242913,93444322,phl
4,ethiopia,0.25153682659,1.26232831389,87095281,eth
2,germany,0.722880552405,0.882912465526,81776930,deu
4,egypt,0.24113446426,0.851447969719,78075705,egy
2,turkey,0.913837240846,0.710052034689,72137546,tur
1,thailand,0.490855330495,0.999145709341,66402316,tha
2,france,0.905843686801,0.815352344102,65031235,fra
2,unitedkingdom,0.0579319568802,1.20237180183,62747868,gbr
2,italy,1.48148027977,0.777230260341,60483385,ita
1,myanmar,0.0345583481304,0.998116793659,51931231,mmr
4,southafrica,0.196367115711,0.854507622071,50895698,zaf
2,spain,0.422647082962,0.731976717435,46576897,esp
3,colombia,0.106611253115,0.866418581481,46444798,col
2,ukraine,0.829208726188,0.963629656528,45870700,ukr
