continent, country_label, temperature, rainfall, population, code
1,china,2.81853388842,0.910601490137,1337705000,chn
1,india,2.39291883064,0.675843858182,1205624648,ind
2,unitedstates,3.70558555105,0.839112268218,309326225,usa
1,indonesia,0.994413855551,0.917350778556,240676485,idn
3,brazil,1.86518490419,0.99035266168,195210154,bra
1,pakistan,2.94859595596,0.543814478135,173149306,pak
4,nigeria,1.53859604316,0.834251355158,159707780,nga
1,bangladesh,3.03485315996,0.891016076891,151125475,bgd
1,japan,2.58541781263,0.90500594852,127450459,jpn
3,mexico,2.30781775094,0.986229442908,117886404,mex
1,philippines,0.6597845804,1.14481856963,93444322,phl
4,ethiopia,1.63041635573,0.842795342736,87095281,eth
2,germany,1.32346540233,1.15978038046,81776930,deu
4,egypt,2.42957383329,0.933012856109,78075705,egy
2,turkey,3.02697699636,0.726793015398,72137546,tur
1,thailand,1.47555606649,0.941094282711,66402316,tha
2,france,1.19863993171,1.19794060532,65031235,fra
2,unitedkingdom,1.02776233043,1.04767140476,62747868,gbr
2,italy,1.73432336528,1.17788351407,60483385,ita
1,myanmar,2.62101653177,0.867543740696,51931231,mmr
4,southafrica,2.08918051139,1.02163902717,50895698,zaf
2,spain,0.930246295824,1.08652918053,46576897,esp
3,colombia,1.26500554367,1.03394462899,46444798,col
2,ukraine,2.03513618057,1.05321654853,45870700,ukr
