continent, country_label, temperature, rainfall, population, code
1,china,0.156545365844,1.00830199335,1337705000,chn
1,india,0.00949532408795,0.921657245374,1205624648,ind
2,unitedstates,1.44333838178,0.777201384589,309326225,usa
1,indonesia,-0.443702445563,1.02396987387,240676485,idn
3,brazil,-0.935740371743,1.30781359469,195210154,bra
1,pakistan,0.287823457005,0.691881673221,173149306,pak
4,nigeria,0.240709214339,0.872983389013,159707780,nga
1,bangladesh,0.0477616866425,0.70250163327,151125475,bgd
1,japan,0.385298660774,0.876638443438,127450459,jpn
3,mexico,0.138146354395,0.69658645309,117886404,mex
1,philippines,-0.598335025321,1.08011741592,93444322,phl
4,ethiopia,0.284375654984,0.980028813097,87095281,eth
2,germany,1.1349459749,0.975111325557,81776930,deu
4,egypt,-0.765671577821,1.2911124253,78075705,egy
2,turkey,-0.367953873366,0.77527697919,72137546,tur
1,thailand,-0.519087745915,0.959030231882,66402316,tha
2,france,1.73886281929,0.700518296931,65031235,fra
2,unitedkingdom,1.25792360228,0.965582053124,62747868,gbr
2,italy,0.47456336492,0.753359549825,60483385,ita
1,myanmar,-0.313174910108,0.949786865231,51931231,mmr
4,southafrica,0.271238302159,0.933174214622,50895698,zaf
2,spain,1.44138900494,0.622959764568,46576897,esp
3,colombia,-0.895815747332,1.22801762159,46444798,col
2,ukraine,0.175968857748,0.782260116405,45870700,ukr
