continent, country_label, temperature, rainfall, population, code
1,china,3.57152248781,0.941159588126,1337705000,chn
1,india,2.52218355919,1.00530423763,1205624648,ind
2,unitedstates,3.45007803371,0.885566397361,309326225,usa
1,indonesia,1.5163719705,1.01183118511,240676485,idn
3,brazil,2.58488114857,0.77895297014,195210154,bra
1,pakistan,3.07179982628,0.848300395996,173149306,pak
4,nigeria,1.30269236923,1.05540658116,159707780,nga
1,bangladesh,2.77750784535,0.815768199217,151125475,bgd
1,japan,2.60346481951,0.965195882102,127450459,jpn
3,mexico,1.91314546042,0.876316631408,117886404,mex
1,philippines,1.48774242032,1.0453142805,93444322,phl
4,ethiopia,2.03244815354,1.29037634715,87095281,eth
2,germany,1.36743976917,1.3280117248,81776930,deu
4,egypt,2.07573756012,0.590333534696,78075705,egy
2,turkey,2.12503814729,0.923974012417,72137546,tur
1,thailand,2.28566486978,0.869033382588,66402316,tha
2,france,1.31553622926,1.11741732748,65031235,fra
2,unitedkingdom,1.1530435197,1.15710552093,62747868,gbr
2,italy,2.12965161054,0.759472764224,60483385,ita
1,myanmar,2.807482489,0.922158202166,51931231,mmr
4,southafrica,3.86130064623,0.485090523623,50895698,zaf
2,spain,2.08163343935,0.775086562671,46576897,esp
3,colombia,2.8036058277,0.815776246783,46444798,col
2,ukraine,1.37783402198,1.22111988581,45870700,ukr
