continent, country_label, temperature, rainfall, population, code
1,china,2.85287941375,0.942021956682,1337705000,chn
1,india,2.93773944744,0.959137894666,1205624648,ind
2,unitedstates,2.92371608201,1.10698863348,309326225,usa
1,indonesia,2.42554113323,0.55637338471,240676485,idn
3,brazil,3.51920800667,0.915058079503,195210154,bra
1,pakistan,3.30507498507,1.00913709684,173149306,pak
4,nigeria,3.43294561238,0.720098536756,159707780,nga
1,bangladesh,2.54430176599,0.748942261539,151125475,bgd
1,japan,2.30581384079,1.00874709601,127450459,jpn
3,mexico,2.39421343024,0.977839545742,117886404,mex
1,philippines,1.34480128709,0.900510060133,93444322,phl
4,ethiopia,3.14437323616,0.746717735709,87095281,eth
2,germany,0.592812650746,1.05146002235,81776930,deu
4,egypt,2.91374533296,1.25417571013,78075705,egy
2,turkey,3.04867518808,1.15765518808,72137546,tur
1,thailand,2.04454240703,0.889678097668,66402316,tha
2,france,0.443962961428,0.924548847087,65031235,fra
2,unitedkingdom,0.711819600758,1.09264326162,62747868,gbr
2,italy,1.05204921369,0.872780016322,60483385,ita
1,myanmar,2.62148429766,0.876400681516,51931231,mmr
4,southafrica,4.29817031198,0.791768380194,50895698,zaf
2,spain,0.963038843052,0.942185763922,46576897,esp
3,colombia,2.77143509058,1.13098405367,46444798,col
2,ukraine,1.76540892337,0.971453522891,45870700,ukr
