continent, country_label, temperature, rainfall, population, code
1,china,-0.227577552451,0.85530378976,1337705000,chn
1,india,-0.357798232107,0.97369033634,1205624648,ind
2,unitedstates,-0.181376248631,1.08011412145,309326225,usa
1,indonesia,0.28092574639,1.07287934329,240676485,idn
3,brazil,-0.169834859903,1.12907533795,195210154,bra
1,pakistan,-0.48971550861,0.733401148679,173149306,pak
4,nigeria,0.178667719529,1.23989838865,159707780,nga
1,bangladesh,0.0298342788819,1.01332308592,151125475,bgd
1,japan,-0.448668339312,0.92508226365,127450459,jpn
3,mexico,-0.587630495948,1.27314001093,117886404,mex
1,philippines,0.122670082929,0.870066398974,93444322,phl
4,ethiopia,0.448785125751,1.07935607312,87095281,eth
2,germany,-0.16585855676,1.15253440759,81776930,deu
4,egypt,0.523981575455,0.726937360315,78075705,egy
2,turkey,0.419823521165,1.07571827914,72137546,tur
1,thailand,0.629833624985,1.05892545434,66402316,tha
2,france,-0.668685672088,1.15302439479,65031235,fra
2,unitedkingdom,0.131762682763,0.901295612316,62747868,gbr
2,italy,-0.663860518214,1.07203008485,60483385,ita
1,myanmar,0.547882612036,0.904296715958,51931231,mmr
4,southafrica,0.120873088207,0.960323309714,50895698,zaf
2,spain,-0.366907991467,0.90204576352,46576897,esp
3,colombia,0.0467600213527,1.13034431604,46444798,col
2,ukraine,-0.418306410119,1.60735886299,45870700,ukr
