continent, country_label, temperature, rainfall, population, code
1,china,-0.249341925385,1.03364419953,1337705000,chn
1,india,0.42131886468,0.911414274906,1205624648,ind
2,unitedstates,-0.578444411445,1.01197981454,309326225,usa
1,indonesia,0.262849319262,0.695846359304,240676485,idn
3,brazil,0.595792141704,0.719225914932,195210154,bra
1,pakistan,0.634776877786,0.712257852023,173149306,pak
4,nigeria,0.510951219463,0.898375288139,159707780,nga
1,bangladesh,0.276649665909,1.11919854067,151125475,bgd
1,japan,0.236779635045,1.18857039276,127450459,jpn
3,mexico,-0.849337345679,1.01867708819,117886404,mex
1,philippines,-0.274348660973,0.826269293504,93444322,phl
4,ethiopia,-0.594809990323,1.27974243658,87095281,eth
2,germany,1.12378095986,0.905560209045,81776930,deu
4,egypt,0.056788733669,0.800925113111,78075705,egy
2,turkey,0.0217145821899,0.905514637382,72137546,tur
1,thailand,0.4769179621,1.02609358041,66402316,tha
2,france,0.256605133366,1.13952636173,65031235,fra
2,unitedkingdom,0.700286512502,0.971650981081,62747868,gbr
2,italy,-0.130323680216,1.35762400549,60483385,ita
1,myanmar,0.637606533948,0.990362595451,51931231,mmr
4,southafrica,0.963212150442,0.721125649907,50895698,zaf
2,spain,-1.32159475193,1.50273744967,46576897,esp
3,colombia,0.88644524617,0.713500649319,46444798,col
2,ukraine,1.25757312376,0.689313301838,45870700,ukr
