continent, country_label, temperature, rainfall, population, code
1,china,-0.0896046026228,0.976909905202,1337705000,chn
1,india,0.0153718896189,1.16847064146,1205624648,ind
2,unitedstates,0.793065778081,0.912508707866,309326225,usa
1,indonesia,0.00396064090264,1.26334956228,240676485,idn
3,brazil,-0.499594464722,1.16332959384,195210154,bra
1,pakistan,0.126108973551,0.89488416381,173149306,pak
4,nigeria,-0.0109017900471,1.08693940252,159707780,nga
1,bangladesh,0.280190387418,0.93627105252,151125475,bgd
1,japan,-0.374941202688,0.807297148744,127450459,jpn
3,mexico,0.619683701498,0.780797314825,117886404,mex
1,philippines,0.381616229221,1.12834203492,93444322,phl
4,ethiopia,-0.157209962483,1.10500894298,87095281,eth
2,germany,-0.287284485673,0.926468057842,81776930,deu
4,egypt,0.228407327481,0.303663187453,78075705,egy
2,turkey,0.66394632998,0.777236866441,72137546,tur
1,thailand,-1.04890582104,1.24031713948,66402316,tha
2,france,0.0959448585827,1.00373802848,65031235,fra
2,unitedkingdom,-0.0942757272475,1.02278754272,62747868,gbr
2,italy,0.949252836203,0.802554156515,60483385,ita
1,myanmar,-0.57300104455,1.11205992699,51931231,mmr
4,southafrica,-0.504747114156,1.32853335686,50895698,zaf
2,spain,0.824620975584,0.870505571762,46576897,esp
3,colombia,-0.604026843547,1.07198644013,46444798,col
2,ukraine,0.742306332962,0.8614876646,45870700,ukr
