continent, country_label, temperature, rainfall, population, code
1,china,2.60258907357,1.12245840005,1337705000,chn
1,india,3.07140454017,1.23936650659,1205624648,ind
2,unitedstates,2.53352215074,1.2082829103,309326225,usa
1,indonesia,2.51375101562,1.44854938877,240676485,idn
3,brazil,3.0937409107,0.930147698913,195210154,bra
1,pakistan,3.24105103247,0.910201590651,173149306,pak
4,nigeria,3.90406282153,0.744999836023,159707780,nga
1,bangladesh,2.62483261869,1.09824428204,151125475,bgd
1,japan,1.93715476102,1.23973635441,127450459,jpn
3,mexico,1.89350478943,1.18780155366,117886404,mex
1,philippines,3.0083028016,0.522960981176,93444322,phl
4,ethiopia,3.14108294489,1.0702694751,87095281,eth
2,germany,1.75292187035,1.01940586503,81776930,deu
4,egypt,2.31026997104,0.280228628537,78075705,egy
2,turkey,2.54169122737,0.674048169143,72137546,tur
1,thailand,3.10804095142,0.78535627367,66402316,tha
2,france,2.01683421486,0.806668359088,65031235,fra
2,unitedkingdom,1.38475915047,1.08102893467,62747868,gbr
2,italy,2.38874681041,0.722215875234,60483385,ita
1,myanmar,2.76876383912,0.965163906384,51931231,mmr
4,southafrica,3.06831801785,0.728263397722,50895698,zaf
2,spain,2.50423324958,0.681889676962,46576897,esp
3,colombia,2.89952581956,1.28075927464,46444798,col
2,ukraine,2.939053725,0.869289755308,45870700,ukr
